"location","item","element","Unit","Date","Value"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","492.339587"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","517.747956"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","541.890051"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","592.625362"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","755.590051"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","732.282361"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","792.427371"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","1114.378439"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","1354.794465"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","1073.683046"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","1124.857398"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","1275.700461"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","1104.576667"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","1269.684213"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","1182.181336"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","1008.403343"
"The former Yugoslav Republic of Macedonia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","997.389982"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","1015.661465"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","740.638513"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","821.391781"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","847.525067"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","747.529273"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","809.237587"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","852.637945"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","892.786997"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","918.984082"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","982.817264"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","1209.870461"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","1476.333835"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","1441.868919"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","1520.324808"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","1724.531093"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","1938.07493"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","1900.588294"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","1961.336474"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","2239.576212"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","2271.373451"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","2700.352828"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","2567.085977"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","2238.0049"
"Albania","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","2222.107115"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","627.204304"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","681.84333"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","698.047044"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","760.700278"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","579.375813"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","601.453296"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","652.776468"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","836.652793"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","1193.73835"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","1130.980817"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","1204.240135"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","1490.16201"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","1892.44248"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","1649.850767"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","1582.567628"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","1780.653474"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","1638.074263"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","1825.764822"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","1460.375391"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","1299.689104"
"Bosnia and Herzegovina","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","1365.532661"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","3741.130396"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","5033.962058"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","6439.019939"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","5048.675442"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","5736.374634"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","6819.565533"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","5689.166483"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","6253.487856"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","5925.864321"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","4648.745781"
"Serbia","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","4830.445688"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","230.923872"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","234.493113"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","192.318728"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","184.486104"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","202.865404"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","190.193313"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","187.211433"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","172.682013"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","191.485078"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","182.204734"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","159.354901"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","171.747442"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","205.35941"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","242.322062"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","291.914144"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","279.735887"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","255.803095"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","216.80351"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","167.071104"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","178.304457"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","208.342371"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","205.950128"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","218.256654"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","250.819331"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","234.920797"
"Iceland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","267.122651"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","6127.079627"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","5203.784697"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","4054.638481"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","4467.221182"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","3049.064753"
"Finland","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","2882.979392"
